pid,lat,lon,euclidean_distance
p1489244,41.65491099,-79.26647412,5.579652570990212
p467344,41.6556512,-71.08292675,5.948437691069041
p219831,41.65632006,-86.84556359,5.9943735274015095
p1474077,41.65691312,-79.25121954,6.860814333567723
p440555,41.65725647,-73.02355429,8.446806101564794
p1489724,41.65744376,-79.08074811,12.020147212155912
p1486533,41.65833558,-77.50578916,3.2560176981301514
p440508,41.65864325,-72.30844825,9.171994608861626
p1477375,41.65914267,-79.05187097,5.786831276120815
p1164744,41.65919172,-114.3562863,2.416039263173825
p1679766,41.65937455,-71.71627963,6.956341330446254
p1162857,41.6605027,-99.31758452,4.624704081019018
p1107825,41.66251821,-74.78429722,7.07387188098849
p1497697,26.87051619,-98.85477888,0.9057920936138288
p1489264,41.66310236,-77.053779,8.54278579192931
p161976,41.66322275,-123.6432471,13.48451409395236
p1473273,41.66389162,-78.47071187,5.9060785856937565
p1473223,41.66414578,-79.42428617,6.516741567991499
p1474477,41.66495734,-76.24639187,6.244231183967406
p1107683,41.66579565,-74.41552065,5.982387446962274
p1679931,41.66592943,-71.17840057,7.2191864357769635
p379746,30.8162454,-82.87182231,10.163141582167407
p106801,30.81659321,-86.9463482,9.64837408781364
p47181,30.81699007,-88.10844344,4.277307270157929
p467949,41.66745444,-70.60475505,5.230519671512547
p1473217,41.6683195,-79.30480902,5.459132580056315
p1476271,41.6683195,-78.85352124,5.770405022377823
p102642,30.81707479,-85.98195612,8.586703685984187
p1471620,41.66855584,-79.26757998,4.006668459605586
p440628,41.66862718,-73.39887236,5.091546110445413
p1474080,41.67303723,-79.06279131,5.410426341452041
p610442,30.81860873,-91.3717875,6.584767824463258
p440548,41.67313979,-73.14129685,7.153150708293195
p1483939,41.67321114,-78.40381644,5.435569403772621
p1164242,41.67353219,-118.7441175,6.529075367751207
p1490289,41.67410296,-78.90239298,5.581936148810723
p86860,26.87221957,-80.36194148,7.0683001753833095
p188780,41.67461575,-121.1629792,4.122160829546763
p1474555,41.67485209,-79.06356719,5.449422890640655
p1477362,41.67495911,-76.41802267,4.068560004662873
p1485452,41.67615414,-79.38611181,8.549813784950885
p440398,41.67622549,-73.22561399,6.837728193802952
p1487628,41.67742499,-75.34423992,6.586107498286525
p163414,41.67814736,-120.5678988,4.134897182945203
p1472009,41.67948955,-79.24512395,4.538790150215065
p1738613,41.68055974,-112.6128135,4.88139525008847
p1109654,41.68059987,-74.27233891,6.800161408743914
p184211,41.68143372,-123.8038417,8.950706634088933
p1096620,41.68182612,-74.37016267,4.6248334353612295
p440769,41.68256187,-72.5016388,8.430827796352103
p1490419,41.68265551,-79.23887675,5.648062343702186
p1110054,41.68358301,-74.78730266,6.520536673292786
p1472638,41.68361868,-77.82581438,4.744103579879228
p1477116,41.68384163,-78.08255158,7.527530461210996
p1477997,41.68470224,-79.35431842,4.360732625613017
p1486470,41.68521504,-76.49994527,4.987101559431609
p1476295,41.68525071,-76.52004244,3.664483489807597
p1476665,41.6855896,-77.47643935,12.367915467737388
p185397,41.68618712,-123.7380209,12.471680032422201
p189632,41.68633873,-124.0832088,5.023642378648716
p152810,41.68701651,-123.0782701,3.3512418514009576
p162491,41.68703881,-123.3385033,5.565285006582106
p1476122,41.68779686,-79.31250988,5.5107060997630954
p1476560,41.68848356,-79.35249464,6.009163395116553
p158204,41.68851923,-123.1434131,7.1779836343162335
p1803540,41.68863517,-105.4762809,5.62442044983554
p1739265,41.68866638,-111.4230852,29.098387277282168
p154139,41.68907662,-121.5023569,10.11585463830691
p1740369,41.68976332,-111.715736,4.865727746262547
p1750057,41.69010667,-111.7792336,4.0567413451898595
p440622,41.69041881,-73.28895106,9.685928824194132
p1100687,41.6912705,-74.6145883,7.297348257508775
p467587,41.69162722,-71.00763483,6.879940987879331
p1471061,41.69234514,-79.25022516,13.071692884129531
p1476309,41.69259039,-77.94251351,5.7213948634599054
p440443,41.69366057,-72.03420908,8.693685388819887
p1485135,41.69409311,-75.41604928,9.105238252132567
p1476690,41.69591242,-78.42257141,4.66434319570096
p1134590,41.69597931,-96.9958287,4.140691324451391
p548344,41.69646981,-84.8020646,7.734173036162526
p1474369,41.69793239,-77.53632062,8.181020214448578
p1738036,41.69870382,-113.8187328,2.7043913984133137
p440688,41.69894461,-72.90907578,10.895151337639016
p1476519,41.69923891,-79.11119931,5.197538083071169
p1474366,41.69927012,-77.04115974,7.574050365969119
p1490254,41.69943511,-78.35290688,5.542237951377267
p1475912,41.70137036,-80.21173666,4.622115602187985
p99512,26.87838205,-81.70575401,8.739504931009947
p1195831,41.70143279,-119.643603,2.687319563708469
p1477357,41.70345276,-79.1040157,6.803203915074299
p1471554,41.70452295,-78.68337086,9.510666668591867
p440371,41.70503128,-71.7937253,3.6938833307357064
p1485951,41.70721178,-79.58054199,8.49355513252796
p1186999,41.70740352,-114.5928416,1.541506976929556
p1486433,41.70840236,-78.81821853,5.832450435919427
p1476364,41.7087903,-78.80261168,8.784868931500446
p1182576,41.70975347,-114.487103,1.6089516758095808
p1109933,41.71027964,-73.5286322,6.705852143684919
p1480252,41.71112241,-78.93923408,9.805619047510973
p101857,30.82159186,-85.35929616,11.394547834552855
p1679845,41.71191613,-71.74284695,7.871514689054186
p1474339,41.7122907,-77.766981,5.51970858366763
p440433,41.71236204,-72.31627397,8.397462349821133
p1135927,41.71487252,-99.68006484,10.317385857678566
p231603,41.71558152,-90.71034674,3.892975072031497
p1776642,7.490139322,134.6052559,2.6301469998484066
p111100,30.82209574,-86.26091748,10.172579070533471
p228364,41.71697276,-85.86143107,9.05750877261642
p1109351,41.71705302,-73.69864435,7.794721598899194
p1437525,30.82223397,-88.59127044,9.431134182173752
p1099363,41.7178289,-74.3212062,15.985013319882947
p1472996,41.7189303,-75.27310834,6.6879645715013005
p1473180,41.71938959,-78.99723806,7.2382630951761575
p467971,41.71988009,-70.92986811,5.285987771630832
p159440,41.72174399,-123.9806852,4.417424337550367
p1477390,41.72201154,-79.84451185,14.692371003980487
p102321,30.82269772,-81.94645183,9.802857119692108
p99299,26.88219458,-81.6216732,1.8101603737180558
p440317,41.72267149,-73.22368766,6.404226758784693
p1474151,41.72312186,-79.49284931,9.156873021934977
p41861,41.72355885,-87.8810382,6.314997138395121
p467837,41.72476726,-71.0335645,8.01827133585925
p1167500,41.72523993,-115.3212447,10.842583508319667
p1110058,41.72677832,-73.6503612,6.766390199484307
p1473069,41.72689871,-77.26529646,10.091668780735906
p440390,41.72900341,-73.39183144,7.213579918292605
p161002,41.72933784,-121.898557,15.505377716243464
p1474535,41.73041249,-75.64024397,7.333163196822878
p155041,41.73061315,-123.126036,4.2868583187038745
p1484613,41.7312508,-77.71858192,8.119849899963059
p1164090,41.73139795,-117.5441333,8.459043521134973
p1425458,30.82463743,-88.93349753,8.210569216774422
p186960,41.731447,-122.94336,3.593607107548059
p440748,41.7318171,-71.79628036,4.517274266556123
p1472681,41.73337333,-76.87151324,9.895533752299734
p1550764,30.82499416,-99.50084911,8.052481350283811
p1748419,41.73413584,-111.6667349,10.686708724225559
p1108489,41.73476457,-74.24033595,8.138385176929981
p1742087,41.73602649,-111.543142,11.957883121083484
p189825,41.73609784,-123.9269352,8.584038245476462
p1750056,41.73665077,-111.6019798,12.721365033812589
p1474312,41.73683359,-78.98493094,4.663124817013068
p100672,30.82548466,-85.88180025,8.651803891393307
p159215,41.7380866,-124.1313493,7.592435776306242
p1474379,41.73819808,-78.92194168,7.773403390479292
p1481803,41.73842995,-79.11853007,7.307434165020083
p154154,41.73844333,-123.5318231,8.380449582894345
p1474255,41.73854589,-79.03794966,8.37349558714952
p440385,41.73884019,-72.47144177,6.998689865742817
p186959,41.73884465,-123.395718,7.313777098581711
p154242,41.73912111,-123.6076412,4.312596842501316
p231167,41.73931285,-90.42929852,5.918458788610059
p467844,41.73950013,-71.10343416,8.92783659464413
p231624,41.73964282,-92.9632362,4.384801841053243
p160358,41.73983457,-123.2679603,6.7604718260158565
p105217,26.88283669,-80.27742814,3.464830128140848
p1474456,41.7406818,-78.75137661,5.9041783175983
p267325,41.74138633,-94.70740466,4.977441631106746
p1745049,41.74156916,-113.9534065,3.084600361824395
p160526,41.74168063,-123.0120659,4.5500481986210515
p1475260,41.74226924,-78.79489743,4.379771848479688
p1473996,41.74276865,-78.68660816,9.035957158860839
p186736,41.74385222,-122.2269564,4.687167652463918
p440699,41.74396369,-73.22987689,6.069156334348366
p1102672,41.74467269,-73.76252989,8.006158947716514
p1679865,41.74518549,-71.58603375,6.59620610732801
p396490,30.82642553,-84.43554879,10.476886075042806
p1477403,41.74617987,-77.42494119,3.386503965154625
p1476515,41.74654105,-78.98455192,5.629355578023885
p1471838,41.7470271,-77.87139977,7.85857016128107
p440469,41.74707615,-73.11846179,6.537968472925984
p440819,41.74709844,-72.31481585,7.989796347611335
p1108802,41.74728127,-74.58658068,7.011999350028185
p1474170,41.74807053,-75.97915794,7.594379668039681
p440610,41.74850752,-72.89634505,6.034546769103103
p1475062,41.74890884,-75.42990817,11.998917359439503
p1483913,41.74926111,-75.93410764,7.32270751702992
p1511829,30.8266797,-95.2665358,7.823512670830738
p1546198,30.82733519,-98.69370723,7.575816266380426
p48889,30.8274868,-87.80509971,3.8239180288625727
p1486494,41.75053195,-78.29036353,6.474164749426021
p153090,41.75139702,-122.8082894,2.2067637394816146
p154401,41.75215506,-121.258074,2.795474627836223
p1474852,41.75239139,-78.78726345,8.090282846933206
p1679936,41.75244044,-71.68575262,7.988823128670236
p440556,41.75253409,-73.06798477,6.9537482879283035
p1483938,41.75273475,-77.46832379,6.8191738787481295
p467217,41.75420179,-71.01739134,4.9886361554300915
p1110318,41.75542804,-74.69891436,5.628011276520201
p1487652,41.75694414,-77.23796217,14.511876731039049
p1488213,41.75763976,-79.14728681,6.344650727439305
p1475922,41.75870102,-79.32283716,3.7863856875204682
p1490264,41.75886155,-78.65848907,5.041676209765274
p1139659,41.75953042,-98.42404309,5.092570463434243
p1485104,41.75976229,-79.24526218,5.1980471305926965
p1484567,41.76057385,-78.71091472,5.69491847555833
p440435,41.76073883,-72.40338697,8.16580529844479
p1471028,41.76105989,-76.40229096,4.3338950914999135
p1476579,41.76119812,-76.65096165,7.674040490776886
p1477366,41.76183131,-77.763601,6.731183859870509
p1473094,41.76190266,-75.08270473,3.947979126430048
p1484923,41.76208102,-79.01487827,8.514716416784168
p1096000,41.76232181,-74.50706153,5.702272079314781
p1679812,41.7626072,-71.72096169,10.069558419821753
p556522,41.76301743,-86.60178008,5.65045162340161
p1477354,41.763392,-79.19051334,5.614903168525247
p1471171,41.76420801,-75.76320814,6.352300447799933
p1477164,41.76579545,-78.85980411,7.857146559803495
p440586,41.7661388,-72.22140214,8.339055905514078
p152797,41.76631271,-120.7036784,4.000799973383348
p189318,41.76878305,-120.5839248,3.875367520546348
p1483923,41.76884994,-76.60215679,12.433309880260788
p190130,41.76928247,-120.7660568,3.4529029648645353
p1185093,41.76942516,-115.6143994,6.685706673334824
p388987,30.82918125,-82.14111388,8.344894478219024
p99514,26.88363487,-81.87241291,8.832111806547168
p1487598,41.77171268,-79.23828369,4.288876717040732
p1474523,41.77186875,-78.59607058,6.921454692110989
p1488740,41.77192672,-79.05178179,8.652795238669158
p40862,41.77206941,-88.41893956,4.4236148375432265
p1475195,41.77271598,-78.70722259,5.811398876422885
p1484624,41.77300136,-77.64818163,5.240056981703808
p1484177,41.77319756,-78.83244752,6.814326220795112
p1745994,41.77346957,-111.6649825,7.691395568611143
p1485943,41.77449962,-78.86385743,5.059037043890363
p467337,41.77467798,-70.97571659,4.740535816977499
p1679942,41.77609152,-71.56557539,9.20311879927272
p266403,41.77651067,-91.61890196,6.300205734725886
p155727,41.77761653,-124.1282547,12.859879870138503
p1739107,41.77766558,-111.5412513,10.505721201232777
p389882,30.82980553,-83.26670693,6.540733449473266
p1474294,41.77798663,-78.92093838,5.9072012378932
p1475905,41.7782408,-78.1121288,4.462766794194726
p1184852,41.77827648,-116.1027378,11.88382229646355
p1474748,41.77929315,-78.77788596,9.643894718478935
p1679869,41.77960529,-71.64491618,9.084774792004037
p157119,41.77970339,-122.2176815,8.526460889832927
p1487619,41.78153608,-78.92942405,4.315485923922365
p440521,41.78220049,-71.85154646,3.2804924871301653
p1478665,41.78342674,-77.40225329,4.961585792650628
p1471720,41.78353376,-78.84517826,7.808373621208032
p1474074,41.78452814,-75.14869942,7.936211261955764
p1485401,41.78532632,-75.36365485,7.394979926778887
p467685,41.78587033,-70.55173634,6.7235149129787875
p1108064,41.78650798,-73.63324717,7.717125278312164
p186643,41.78783679,-123.0872552,10.08127993291803
p1476709,41.78785017,-76.10259924,6.962176996763036
p467911,41.78805083,-70.85608782,8.367368187978666
p153601,41.78844323,-122.8749485,3.616365745122106
p1484176,41.78864835,-79.27889718,3.8217940574255977
p1473379,41.78883117,-77.61975486,7.520634114764818
p1472894,41.78912101,-77.96195965,9.02992283864033
p440394,41.79134164,-73.17752259,7.643510416791548
p538599,41.7921532,-86.06256329,5.823189999396472
p1488750,41.79243412,-79.35823797,3.4688047003938003
p557851,41.79251439,-85.63723193,7.0694209665286
p1489789,41.79417317,-77.43344916,3.533439349426068
p152859,41.79467705,-123.7365628,5.761959035445414
p440436,41.79483758,-72.25411856,7.7315526355360475
p154220,41.79484204,-123.4095903,7.075345071514214
p1475994,41.79564468,-78.97212441,6.090952986858039
p1484427,41.79713401,-78.79946801,7.097479184800982
p160332,41.79714739,-123.490465,4.839162393502052
p1141202,41.79776275,-103.546315,22.31225643044099
p440592,41.79825325,-71.97511707,5.342695433436565
p1474990,41.79904251,-78.89697518,6.063998726130352
p1474718,41.79980948,-77.67542228,9.682893919998188
p440304,41.79984069,-72.78437256,6.118661276437582
p1679785,41.80302895,-71.58070066,6.297205792088936
p1108968,41.80406792,-74.34959284,4.773071036865808
p1473941,41.80435776,-76.16861177,8.179824833205847
p157124,41.80446032,-122.3870203,10.730177342185753
p1473908,41.80515594,-79.48376612,6.593875384658353
p168389,41.80545916,-120.6439131,4.6508908582050905
p1097761,41.80568657,-74.48589418,5.950694264776029
p1476320,41.80648029,-80.43559245,6.595146581023768
p440360,41.80662744,-72.27372969,8.4636768606182
p1484612,41.80734982,-78.74796985,8.449733054975466
p1476483,41.80744346,-77.55850019,8.894082448787401
p156325,41.80793842,-122.153136,5.415368528368394
p1097191,41.8080276,-74.10298671,7.374427340053865
p1488258,41.81029728,-75.88558371,5.055540586529859
p440702,41.81294599,-73.3447032,4.877202273578589
p1474806,41.81381551,-78.79258762,5.4436512446259675
p230797,41.81505514,-91.90840464,3.6833580056324142
p1100720,41.81603614,-73.93924406,5.246295898995364
p1181647,41.81642409,-115.7317629,9.265915343432066
p1489258,41.81681649,-75.16623707,6.8161098720449615
p41364,41.81729807,-89.95807856,8.334652214240855
p1137546,41.81781533,-101.1584709,6.150281493611124
p1475596,41.81799369,-79.25437212,4.018792301549821
p440554,41.81819435,-73.44472976,6.611993531718392
p1745992,41.8185377,-111.4800368,18.230238981734
p1745596,41.81859121,-111.5422457,9.4788194273498
p1480096,41.81872944,-78.89665858,5.600146442494122
p1487578,41.818832,-77.74906433,7.965131178367462
p1167358,41.81909955,-116.0977659,8.112639868091389
p1488229,41.81915306,-79.00166595,3.8506762820162885
p1098432,41.81926899,-73.60520389,4.445830243496324
p1484666,41.81959451,-78.85911295,7.203803196457592
p1473037,41.81966139,-78.68122157,5.788559524942572
p44935,41.81972382,-88.14911936,5.644254515747087
p1474380,41.82095007,-79.06324614,8.02827027220319
p1475037,41.82152976,-75.27278728,6.577683502931632
p1108283,41.82227889,-75.0935671,4.135694531983322
p1475045,41.82251076,-78.99060738,7.835546326757411
p1679821,41.82271588,-71.62897043,9.411909605032454
p440318,41.82326435,-73.30079443,3.8851201497956938
p1472007,41.82367904,-78.97593248,6.586710198987723
p1142194,41.82376377,-100.3368993,11.887171635585561
p440744,41.82457532,-72.37087566,8.877017744220945
p1471794,41.8247091,-79.23152815,4.218059889490608
p1475936,41.82577036,-78.39351591,8.035319460608882
p1679776,41.8264749,-71.68810703,8.759189561163694
p1487093,41.82750495,-75.62861463,13.098036129894957
p1489191,41.82812031,-78.90628132,7.297994566769498
p154836,41.82942682,-123.8610118,4.57609407221313
p440366,41.83030973,-71.87549183,4.5928400143792665
p1749573,41.83095184,-113.0231221,6.467446883599017
p550172,41.83195959,-86.01199262,6.767315196431544
p1487695,41.83199081,-78.00457082,5.196915876599359
p1474703,41.83209783,-77.3256058,4.700836812752636
p1473246,41.83278007,-78.15422717,8.506046817838714
p1473787,41.83286925,-77.71843923,7.440987394116416
p265433,41.83307437,-95.88981557,6.117191459494511
p156988,41.83505421,-122.0869852,13.027704787617207
p231323,41.8356116,-91.16496993,4.020829150613279
p1095227,41.83636519,-74.65441253,7.528143079780161
p1486454,41.83719904,-77.77044572,5.8061008089133255
p1476679,41.83818004,-79.44802642,4.887902252426538
p1479411,41.83827814,-79.05973236,8.246619106455306
p189930,41.83972289,-123.2754828,5.657593460345286
